artist,birth_date,birth_place,death_date,artist_age,title,winning_bid,low_est,high_est,auction_date,category,style,size,medium,area_or_vol,auction_dt_age
krishen khanna,1925-01-01,"Lyalpur, Punjab",,94.0,UNTITLED,15102.0,7815.0,10940.0,2017-10-01,,, 35.75 in x 29.75 in, acrylic and marker on canvas ,1063.5625,92.0
krishen khanna,1925-01-01,"Lyalpur, Punjab",,94.0,UNTITLED,3054.0,3910.0,5470.0,2017-10-01,,, 21.75 in x 15.75 in, acrylic on canvas ,342.5625,92.0
krishen khanna,1925-01-01,"Lyalpur, Punjab",,94.0,"UNTITLED, 1993",1620.0,3000.0,4000.0,2017-10-01,,, 13.5 in x 13.5 in, conte on paper ,182.25,92.0
krishen khanna,1925-01-01,"Lyalpur, Punjab",,94.0,"MAN EATING HOTDOG, 1993",3060.0,6000.0,8000.0,2017-10-01,,, 21.75 in x 28.75 in, conte on paper ,625.3125,92.0
krishen khanna,1925-01-01,"Lyalpur, Punjab",,94.0,UNTITLED,1980.0,4000.0,6000.0,2017-10-01,,, 14 in x 10 in,oil on canvas ,140.0,92.0
krishen khanna,1925-01-01,"Lyalpur, Punjab",,94.0,UNTITLED,972.0,1590.0,2385.0,2017-08-01,,, 13.25 in x 10.5 in, pencil on paper ,139.125,92.0
krishen khanna,1925-01-01,"Lyalpur, Punjab",,94.0,"UNTITLED (BIRD IN HAND), 2006",3958.0,3175.0,4765.0,2017-08-01,,, 3.75 in x 11.75 in, bronze ,44.0625,92.0
krishen khanna,1925-01-01,"Lyalpur, Punjab",,94.0,UNTITLED,3956.0,3970.0,5560.0,2017-08-01,,, 29.5 in x 18 in, acrylic on canvas ,531.0,92.0
krishen khanna,1925-01-01,"Lyalpur, Punjab",,94.0,"UNTITLED, 1982",1590.0,1270.0,1905.0,2017-08-01,,, 8.75 in x 6.25 in, pen and watercolour on paper ,54.6875,92.0
krishen khanna,1925-01-01,"Lyalpur, Punjab",,94.0,"UNTITLED, 2004",1392.0,1565.0,2345.0,2017-07-01,,, 12.75 in x 5.5 in, pencil on paper ,70.125,92.0
krishen khanna,1925-01-01,"Lyalpur, Punjab",,94.0,UNTITLED,780.0,1500.0,2000.0,2017-07-01,,, 11.5 in x 8.25 in, charcoal on paper ,94.875,92.0
krishen khanna,1925-01-01,"Lyalpur, Punjab",,94.0,"UNTITLED, 2012",600.0,1000.0,2000.0,2017-07-01,,, 7.5 in x 7.25 in, graphite on paper ,54.375,92.0
krishen khanna,1925-01-01,"Lyalpur, Punjab",,94.0,"UNTITLED, 2014",750.0,1250.0,1565.0,2017-07-01,,, 12.75 in x 8 in, pen on paper ,102.0,92.0
krishen khanna,1925-01-01,"Lyalpur, Punjab",,94.0,BIRD IN HAND,2340.0,3125.0,4690.0,2017-04-01,,, 3.25 in x 6.5 in, bronze ,21.125,92.0
krishen khanna,1925-01-01,"Lyalpur, Punjab",,94.0,UNTITLED,1020.0,1200.0,1600.0,2017-04-01,,, 9 in x 6 in, pencil on paper ,54.0,92.0
krishen khanna,1925-01-01,"Lyalpur, Punjab",,94.0,UNTITLED,7335.0,6250.0,9375.0,2017-04-01,,, 35.5 in x 29.25 in," acrylic, charcoal and marker on canvas ",1038.375,92.0
krishen khanna,1925-01-01,"Lyalpur, Punjab",,94.0,UNTITLED,6720.0,8000.0,10000.0,2017-04-01,,, 14.5 in x 10.5 in, oil on canvas ,152.25,92.0
krishen khanna,1925-01-01,"Lyalpur, Punjab",,94.0,UNTITLED,7415.0,5975.0,8960.0,2017-01-01,,, 30 in x 30 in, acrylic and charcoal on canvas ,900.0,92.0
krishen khanna,1925-01-01,"Lyalpur, Punjab",,94.0,UNTITLED,3982.0,2990.0,4480.0,2017-01-01,,, 27.25 in x 21.5 in, dry pastel on paper ,585.875,92.0
krishen khanna,1925-01-01,"Lyalpur, Punjab",,94.0,UNTITLED,1409.0,1495.0,2240.0,2017-01-01,,, 10.25 in x 8.5 in," watercolour, pencil and colour pencil on paper ",87.125,92.0
krishen khanna,1925-01-01,"Lyalpur, Punjab",,94.0,UNTITLED,3360.0,2990.0,4480.0,2017-01-01,,, 29.25 in x 21.5 in, pastel on paper ,628.875,92.0
krishen khanna,1925-01-01,"Lyalpur, Punjab",,94.0,"UNTITLED, Circa 1970s",1386.0,3035.0,4550.0,2016-11-01,,, 22 in x 16.75 in, pencil on paper pasted on cardboard ,368.5,91.0
krishen khanna,1925-01-01,"Lyalpur, Punjab",,94.0,UNTITLED,1302.0,3035.0,4550.0,2016-11-01,,, 7.25 in x 7.25 in, bronze on wood ,52.5625,91.0
krishen khanna,1925-01-01,"Lyalpur, Punjab",,94.0,UNTITLED,3322.0,3035.0,4550.0,2016-11-01,,, 29.25 in x 21.5 in, pastel on paper ,628.875,91.0
krishen khanna,1925-01-01,"Lyalpur, Punjab",,94.0,UNTITLED,3120.0,3790.0,5305.0,2016-11-01,,, 19.75 in x 15.75 in, oil on canvas ,311.0625,91.0
krishen khanna,1925-01-01,"Lyalpur, Punjab",,94.0,"UNTITLED, 2003",1386.0,1520.0,2275.0,2016-11-01,,, 13.25 in x 10.25 in, pencil on paper ,135.8125,91.0
krishen khanna,1925-01-01,"Lyalpur, Punjab",,94.0,"UNTITLED, 2003",1413.0,1520.0,2275.0,2016-11-01,,, 13.25 in x 10.5 in, pencil on paper ,139.125,91.0
krishen khanna,1925-01-01,"Lyalpur, Punjab",,94.0,UNTITLED,7318.0,3790.0,5305.0,2016-04-01,,, 19.5 in x 15.75 in, acrylic on canvas ,307.125,91.0
krishen khanna,1925-01-01,"Lyalpur, Punjab",,94.0,BIRD IN HAND,6036.0,3035.0,4550.0,2016-04-01,,, 3.25 in x 6.5 in, bronze ,21.125,91.0
krishen khanna,1925-01-01,"Lyalpur, Punjab",,94.0,UNTITLED,630.0,1215.0,1520.0,2016-01-01,,, 9 x 5.25 in, pen and pencil on paper ,47.25,91.0
krishen khanna,1925-01-01,"Lyalpur, Punjab",,94.0,UNTITLED,900.0,3125.0,4690.0,2015-11-01,,, 10.5 in x 12.5 in, pencil on paper ,131.25,90.0
krishen khanna,1925-01-01,"Lyalpur, Punjab",,94.0,UNTITLED,1766.0,7815.0,9375.0,2015-11-01,,, 23 in x 6.5 in, bronze ,149.5,90.0
krishen khanna,1925-01-01,"Lyalpur, Punjab",,94.0,"UNTITLED, 1982",964.0,1565.0,2345.0,2015-11-01,,, 9 in x 7 in, watercolour and ink on paper ,63.0,90.0
krishen khanna,1925-01-01,"Lyalpur, Punjab",,94.0,BIRD IN HAND,1574.0,3080.0,4620.0,2015-10-01,,, 3.5 in x 6.5 in, bronze ,22.75,90.0
krishen khanna,1925-01-01,"Lyalpur, Punjab",,94.0,UNTITLED,2340.0,3080.0,4620.0,2015-10-01,,, 26 in x 18 in, charcoal on canvas ,468.0,90.0
krishen khanna,1925-01-01,"Lyalpur, Punjab",,94.0,UNTITLED,2149.0,3175.0,4765.0,2015-07-01,,, 35 in x 23 in, charcoal on canvas ,805.0,90.0
krishen khanna,1925-01-01,"Lyalpur, Punjab",,94.0,BIRD IN HAND,1250.0,3175.0,4765.0,2015-07-01,,, 3.5 in x 6 in, bronze ,21.0,90.0
krishen khanna,1925-01-01,"Lyalpur, Punjab",,94.0,THE 7 O'CLOCK RITUAL OF LALL NANA,2650.0,2385.0,3970.0,2015-07-01,,, 12 in x 9 in, graphite on paper ,108.0,90.0
krishen khanna,1925-01-01,"Lyalpur, Punjab",,94.0,UNTITLED,2282.0,3175.0,4765.0,2015-07-01,,, 26 in x 18 in, charcoal on canvas ,468.0,90.0
krishen khanna,1925-01-01,"Lyalpur, Punjab",,94.0,UNTITLED,1563.0,3230.0,4840.0,2015-05-01,,, 4 in x 4.5 in, bronze on wood ,18.0,90.0
krishen khanna,1925-01-01,"Lyalpur, Punjab",,94.0,UNTITLED,747.0,1295.0,1615.0,2015-03-01,,, 10.5 in x 9 in,pencil on paper ,94.5,90.0
krishen khanna,1925-01-01,"Lyalpur, Punjab",,94.0,UNTITLED,895.0,1150.0,1480.0,2015-01-01,,, 13 in x 10 in, mixed media on paper ,130.0,90.0
krishen khanna,1925-01-01,"Lyalpur, Punjab",,94.0,UNTITLED,1800.0,3280.0,4920.0,2014-12-01,,, 23.5 in x 17.5 in, conte on paper ,411.25,89.0
krishen khanna,1925-01-01,"Lyalpur, Punjab",,94.0,"UNTITLED, 1993",1388.0,3280.0,4920.0,2014-12-01,,, 17.5 in x 23.5 in, conte on paper ,411.25,89.0
krishen khanna,1925-01-01,"Lyalpur, Punjab",,94.0,UNTITLED,5451.0,5085.0,6780.0,2014-08-01,,, 14 in x 12 in, oil on canvas ,168.0,89.0
krishen khanna,1925-01-01,"Lyalpur, Punjab",,94.0,UNTITLED,3087.0,5085.0,6780.0,2014-08-01,,, 14 in x 12 in, oil on canvas ,168.0,89.0
krishen khanna,1925-01-01,"Lyalpur, Punjab",,94.0,UNTITLED,1966.0,1380.0,1725.0,2014-07-01,,, 10 in x 7 in,pencil on paper ,70.0,89.0
krishen khanna,1925-01-01,"Lyalpur, Punjab",,94.0,UNTITLED,5157.0,3390.0,4240.0,2014-05-01,,, 9.5 in x 7.5 in, oil on canvas ,71.25,89.0
krishen khanna,1925-01-01,"Lyalpur, Punjab",,94.0,ARM ON BATTLEFIELD,2520.0,3815.0,5510.0,2014-04-01,,, 4 in x 23.5 in, bronze  ,94.0,89.0
sudhir khastagir,1907-01-01,,1974-01-01,67.0,Untitled,10147.0,8825.0,11765.0,2019-03-26,painting,figurative, 46.75 x 34.5 in, oil on canvas board ,1612.875,67.0
sudhir khastagir,1907-01-01,,1974-01-01,67.0,Untitled,,2500.0,3000.0,2002-12-01,painting,figurative, 19.5 x 25.5 in, oil on board ,497.25,67.0
sudhir khastagir,1907-01-01,,1974-01-01,67.0,Untitled,950.0,750.0,950.0,2001-12-01,painting,figurative, 10 x 7 in, gouache on paper ,70.0,67.0
sudhir khastagir,1907-01-01,,1974-01-01,67.0,The Dancer,1600.0,1800.0,2000.0,2001-12-01,painting,figurative, 23 x 35.5 in, oil on board ,816.5,67.0
sudhir khastagir,1907-01-01,,1974-01-01,67.0,"UNTITLED, 1962",1246.0,795.0,1115.0,2018-01-01,,, 13.75 in x 19.25 in, gouache and pastel on handmade paper ,264.6875,67.0
sudhir khastagir,1907-01-01,,1974-01-01,67.0,"UNTITLED, 1962",2198.0,1565.0,2345.0,2017-04-01,,, 35 in x 23 in, oil on board ,805.0,67.0
sudhir khastagir,1907-01-01,,1974-01-01,67.0,"UNTITILED, 1962",3978.0,1095.0,1410.0,2017-04-01,,, 28 in x 21.25 in, watercolour and pastel on paper ,595.0,67.0
a. gafur khatri,,,,,TREE OF LIFE (ROGAN ART),120.0,465.0,620.0,2015-11-01,,, 13.5 in x 12 in, natural stone colour on cloth ,162.0,
a. gafur khatri,,,,,TREE OF LIFE (ROGAN ART),90.0,620.0,925.0,2015-11-01,,, 17.5 in x 14.5 in, natural stone colour on cloth ,253.75,
a. gafur khatri,,,,,TREE OF LIFE (ROGAN ART),90.0,620.0,925.0,2015-11-01,,, 19 in x 14.5 in, natural stone colour on cloth ,275.5,
anita khemka,1981-01-01,Hyderabad,,38.0,UNTITLED,60.0,310.0,465.0,2015-10-01,,, 19 x 12 in, photograph on paper ,228.0,34.0
anita khemka,1981-01-01,Hyderabad,,38.0,UNTITLED,30.0,310.0,465.0,2015-10-01,,, 15.5 x 22.5 in, photograph on paper ,348.75,34.0
p khemraj,1934-01-01,,2000-01-01,66.0,"UNTITLED, 1991",900.0,3175.0,4765.0,2015-08-01,,, 27.5 in x 21 in," acrylic, pen and ink on paper ",577.5,66.0
p khemraj,1934-01-01,,2000-01-01,66.0,"UNTITLED, 1991",896.0,3175.0,4765.0,2015-08-01,,, 27 in x 21 in," acrylic, pen and ink on paper ",567.0,66.0
bharti kher,1969-01-01,London,,50.0,The Walls Have Ears (The Private Softness of Skin),69565.0,72465.0,101450.0,2018-12-01,painting,figurative, 59.25 x 79.5 in, oil on canvas ,4710.375,49.0
bharti kher,1969-01-01,London,,50.0,Duck Face,7500.0,7035.0,10160.0,2017-10-31,sculpture,, 8.75 in x 9 in, wood and ceramic ,78.75,48.0
bharti kher,1969-01-01,London,,50.0,Off Centre,76190.0,63495.0,79370.0,2017-09-21,painting,abstract, 71.75 x 71.75 in, bindis on gold painted wood panel ,5148.0625,48.0
bharti kher,1969-01-01,London,,50.0,Train'D To Kill 1,152381.0,126985.0,190480.0,2017-09-21,painting,abstract, 120 x 120 in, bindis on gold painted wood panel ,14400.0,48.0
bharti kher,1969-01-01,London,,50.0,Untitled,57000.0,60000.0,80000.0,2017-06-01,painting,abstract, 95.5 x 47.5 in, bindis on aluminium composite panel ,4536.25,48.0
bharti kher,1969-01-01,London,,50.0,Untitled,,117650.0,147060.0,2016-02-24,painting,abstract, 95.5 x 47.25 in, bindis on aluminium composite panel ,4512.375,47.0
bharti kher,1969-01-01,London,,50.0,Smackdown Vs Raw,221538.0,123080.0,153850.0,2015-09-10,painting,abstract, 95.5 x 48 in, bindis on aluminium composite panel ,4584.0,46.0
bharti kher,1969-01-01,London,,50.0,Train'D To Kill 1,167213.0,245905.0,327870.0,2015-02-12,painting,abstract, 120 x 120 in, bindis on painted wood panel ,14400.0,46.0
bharti kher,1969-01-01,London,,50.0,Off Centre,82623.0,81970.0,114755.0,2015-02-12,painting,abstract, 71 x 71 in, bindis on painted wood panel ,5041.0,46.0
bharti kher,1969-01-01,London,,50.0,I Never Saw You For What You Really Are,,220000.0,280000.0,2014-06-01,painting,abstract, 59.5 x 131.5 in, metallic paint and bindis on board ,7824.25,45.0
bharti kher,1969-01-01,London,,50.0,Untitled,840.0,675.0,870.0,2013-02-01,photography,figurative, 18 x 15 in, archival print on paper ,270.0,44.0
bharti kher,1969-01-01,London,,50.0,Indra`s Net (6),90012.0,70000.0,90000.0,2012-09-01,painting,still life, 48 x 48 in, bindis on aluminium composite panel ,2304.0,43.0
bharti kher,1969-01-01,London,,50.0,Untitled,725.0,650.0,835.0,2012-07-01,photography,figurative, 19 x 15 in, archival print on paper ,285.0,43.0
bharti kher,1969-01-01,London,,50.0,indra`s net mirror 8,117012.0,90000.0,130000.0,2012-06-01,painting,figurative, 75.5 in x 42.5 in," bindis on mirror, wooden frame ",3208.75,43.0
bharti kher,1969-01-01,London,,50.0,Chocolate Muffin (from the series Hybrid),7956.0,6125.0,8165.0,2012-03-01,print making,figurative, 45 x 29 in, digital c print on paper ,1305.0,43.0
bharti kher,1969-01-01,London,,50.0,Rugged Terrain,145997.0,91955.0,114945.0,2011-06-01,painting,abstract, 71.5 x 71.5 in, bindis and velour fabric on painted wooden panel ,5112.25,42.0
bharti kher,1969-01-01,London,,50.0,The Hunter and the Prophet (from the series Hybrid),6854.0,6820.0,9095.0,2011-03-01,digital art,figurative, 45 x 29.5 in, digital c print on paper ,1327.5,42.0
bharti kher,1969-01-01,London,,50.0,Untitled,,3335.0,4445.0,2010-09-01,print making,figurative, 19 x 15 in, digital c print on hahnemuhle photo rag bright white paper ,285.0,41.0
bharti kher,1969-01-01,London,,50.0,Angel (from the series Hybrid),8625.0,6000.0,8000.0,2009-09-01,digital art,figurative, 45 x 29 in, digital c print on paper ,1305.0,40.0
bharti kher,1969-01-01,London,,50.0,This Way and Never Another Way,172500.0,91840.0,132655.0,2008-11-01,painting,abstract, 96 x 71.5 in, bindis on board ,6864.0,39.0
bharti kher,1969-01-01,London,,50.0,Family Portrait (from the series Hybrids),18400.0,15000.0,17500.0,2008-06-01,photography,figurative, 45.5 x 30 in, digital c print on paper ,1365.0,39.0
bharti kher,1969-01-01,London,,50.0,Untitled,44184.0,18430.0,21060.0,2008-03-01,painting,abstract, 22 x 22 in,mixed media with bindis on paper ,484.0,39.0
bharti kher,1969-01-01,London,,50.0,The Hunter and the Prophet (from the series Hybrid),15353.0,12000.0,15000.0,2008-03-01,digital art,figurative, 45.5 x 30 in, digital c print on paper ,1365.0,39.0
bharti kher,1969-01-01,London,,50.0,Death of a Snake Charmer,133400.0,85000.0,95000.0,2008-03-01,painting,still life, 59.5 x 86 in, oil on canvas ,5117.0,39.0
bharti kher,1969-01-01,London,,50.0,Angel (from the series Hybrid),14203.0,12000.0,15000.0,2008-03-01,photography,figurative, 45.5 x 30 in, digital c print on paper ,1365.0,39.0
bharti kher,1969-01-01,London,,50.0,Untitled,71808.0,22225.0,26670.0,2006-09-01,painting,abstract, 58.5 x 58.5 in,mixed media with bindis on composite aluminum board ,3422.25,37.0
bharti kher,1969-01-01,London,,50.0,Seeing Some Things Better,60807.0,11630.0,14000.0,2006-03-01,painting,abstract, 47.5 x 47.5 in, mixed media with bindis on composite aluminum board ,2256.25,37.0
bharti kher,1969-01-01,London,,50.0,Angel - from the series Hybrid,3837.0,3490.0,4655.0,2006-03-01,painting,figurative, 45.5 x 30 in, digital c print on paper ,1365.0,37.0
bharti kher,1969-01-01,London,,50.0,From the Series Hybrid,4169.0,3490.0,4655.0,2006-03-01,photography,figurative, 45.5 x 30 in, digital c print on paper ,1365.0,37.0
bharti kher,1969-01-01,London,,50.0,"THE TENTH HOUR XI, 2012",9144.0,12700.0,15875.0,2017-08-01,,, 12 in x 12 in, bindis on acrylic sheet ,144.0,48.0
bharti kher,1969-01-01,London,,50.0,"UNTITLED, 1999",4620.0,7465.0,10450.0,2017-01-01,,, 7 in x 7 in," bindis, acrylic and marker on canvas ",49.0,48.0
bharti kher,1969-01-01,London,,50.0,UNTITLED,2951.0,575.0,740.0,2014-12-01,,, 19 x 15 in, digital inkjet print on paper ,285.0,45.0
bharti kher,1969-01-01,London,,50.0,UNTITLED,1750.0,595.0,765.0,2014-08-01,,, 18.5 in x 14.5 in, archival print on paper ,268.25,45.0
ambadas khobragade,1922-01-01,"Akola, Maharashtra",2012-01-01,90.0,Untitled,3225.0,3000.0,4000.0,2004-12-01,painting,abstract, 46.5 x 35 in, oil on canvas ,1627.5,82.0
ambadas khobragade,1922-01-01,"Akola, Maharashtra",2012-01-01,90.0,Untitled,,1700.0,1900.0,2002-12-01,painting,figurative, 35.5 x 35.5 in, oil on canvas ,1260.25,80.0
ambadas khobragade,1922-01-01,"Akola, Maharashtra",2012-01-01,90.0,Untitled,,1200.0,1600.0,2000-12-01,painting,abstract, 40.25 x 40.25 in,oil on canvas ,1620.0625,78.0
ambadas khobragade,1922-01-01,"Akola, Maharashtra",2012-01-01,90.0,"UNTITLED, 1994",300.0,1270.0,1905.0,2015-08-01,,, 16.5 in x 11.5 in, mixed media on paper ,189.75,90.0
ambadas khobragade,1922-01-01,"Akola, Maharashtra",2012-01-01,90.0,"UNTITLED, 1995",370.0,1270.0,1905.0,2015-08-01,,, 14.5 in x 11.5 in, mixed media on mountboard ,166.75,90.0
ambadas khobragade,1922-01-01,"Akola, Maharashtra",2012-01-01,90.0,"UNTITLED, 1994",3956.0,3175.0,4765.0,2015-08-01,,, 49.5 in x 40.5 in, oil on canvas ,2004.75,90.0
ambadas khobragade,1922-01-01,"Akola, Maharashtra",2012-01-01,90.0,"UNTITLED, 1993",2160.0,2905.0,3550.0,2015-03-01,,, 28 in x 40 in, oil on canvas ,1120.0,90.0
ambadas khobragade,1922-01-01,"Akola, Maharashtra",2012-01-01,90.0,"UNTITLED, 1994",2885.0,2955.0,3610.0,2014-12-01,,, 30.5 in x 39 in, oil on canvas ,1189.5,90.0
ambadas khobragade,1922-01-01,"Akola, Maharashtra",2012-01-01,90.0,"UNTITLED, 1994",4031.0,3280.0,4920.0,2014-12-01,,, 52 in x 40 in, oil on canvas ,2080.0,90.0
k. khosa,1940-02-01,,,79.0,"UNTITLED, 1998",2357.0,2900.0,4350.0,2019-05-01,,, 34.5 in x 44.5 in, oil on canvas ,1535.25,79.0
aniket khupse,1975-01-01,,,44.0,Untitled,480.0,1025.0,1430.0,2012-04-01,painting,figurative, 47.5 x 35.5 in, acrylic on canvas ,1686.25,37.0
aniket khupse,1975-01-01,,,44.0,Memories,350.0,400.0,525.0,2002-05-01,painting,figurative, 48 x 36 in, mixed media on canvas ,1728.0,27.0
aniket khupse,1975-01-01,,,44.0,"UNTITLED, 2007",434.0,405.0,565.0,2015-05-01,,, 15 in x 30 in, acrylic on canvas ,450.0,40.0
aniket khupse,1975-01-01,,,44.0,STORY OF A PETAL,470.0,405.0,565.0,2015-03-01,,, 20.5 in x 14.5 in, mixed media on canvas ,297.25,40.0
aniket khupse,1975-01-01,,,44.0,THIS IS WHAT LIFE IS,1113.0,850.0,1020.0,2014-08-01,,, 48 in x 36 in, mixed media on canvas ,1728.0,39.0
aniket khupse,1975-01-01,,,44.0,STORY OF A PETAL,312.0,425.0,595.0,2014-08-01,,, 20.5 in x 14.5 in, mixed media on canvas ,297.25,39.0
aniket khupse,1975-01-01,,,44.0,JOURNEY,240.0,175.0,260.0,2014-07-01,,, 11.5 in x 11.5 in, acrylic on paper ,132.25,39.0
aniket khupse,1975-01-01,,,44.0,"UNTITLED, 2007",240.0,435.0,605.0,2014-07-01,,, 15 in x 30 in, acrylic on canvas ,450.0,39.0
aniket khupse,1975-01-01,,,44.0,"PAGE FROM MY DIARY - JOURNEY WITH A WAVE, 2007",261.0,170.0,255.0,2014-05-01,,, 9 in x 12 in, watercolour on board pasted on board ,108.0,39.0
aniket khupse,1975-01-01,,,44.0,"A PAGE FROM MY DIARY, 2006",1620.0,850.0,1190.0,2014-05-01,,, 35.5 in x 47.5 in, acrylic on canvas ,1686.25,39.0
aniket khupse,1975-01-01,,,44.0,"UNTITLED, 2005",424.0,425.0,595.0,2014-04-01,,, 22 in x 30 in, acrylic on paper pasted on mountboard ,660.0,39.0
naveen kishore,1953-01-01,Kolkata,,66.0,"MIDAIR, 1999",60.0,500.0,700.0,2018-04-01,,, 20 in x 24 in, silver print on paper ,480.0,65.0
wiele and klein,,,,,"DELHI DURBAR,1903, DELHI [SET OF 8]",,1035.0,1380.0,2018-10-01,,, 8.9 x 11.5 in, platinum prints on paper ,102.35000000000001,
wiele and klein,,,,,"THE CORONATION DURBAR, DELHI, 1903 [SET OF 10]",,1175.0,1380.0,2018-10-01,,, 8.9 x 11.5 in, platinum prints on paper ,102.35000000000001,
seema kohli,1960-01-01,New Delhi,,59.0,"UNTITLED, 2011 - 2015",3256.0,3625.0,5075.0,2019-01-01,,, 44 in x 23.75 in," acrylic, ink and gold leaf on canvas ",1045.0,59.0
seema kohli,1960-01-01,New Delhi,,59.0,"UNTITLED, 2006",8760.0,2780.0,4170.0,2018-11-01,,, 24 in x 23.75 in, mixed media on canvas ,570.0,58.0
seema kohli,1960-01-01,New Delhi,,59.0,"UNTITLED, 2006",4524.0,3175.0,4765.0,2018-01-01,,, 23.5 in x 23.5 in, mixed media on canvas ,552.25,58.0
seema kohli,1960-01-01,New Delhi,,59.0,"UNTITLED, 2005",6042.0,6350.0,7940.0,2018-01-01,,, 48 in x 70 in, mixed media on canvas ,3360.0,58.0
valsan koorma kolleri,1953-01-01,"Pattiam, Malabar",,66.0,Meshroom,10820.0,9840.0,13115.0,2015-02-12,sculpture,still life, 85 in x 82 in,copper ,6970.0,62.0
valsan koorma kolleri,1953-01-01,"Pattiam, Malabar",,66.0,Untitled,1860.0,3850.0,5770.0,2013-02-01,painting,figurative, 43 x 68 in, pastel on paper ,2924.0,60.0
valsan koorma kolleri,1953-01-01,"Pattiam, Malabar",,66.0,Untitled,720.0,1350.0,1735.0,2012-11-01,painting,figurative, 29 x 21 in, mixed media on paper ,609.0,59.0
valsan koorma kolleri,1953-01-01,"Pattiam, Malabar",,66.0,Zero,2760.0,3000.0,4000.0,2012-07-01,sculpture,abstract, 36.5 x 31.5 in,copper mesh and bell ,1149.75,59.0
valsan koorma kolleri,1953-01-01,"Pattiam, Malabar",,66.0,P.T.O,360.0,1500.0,2000.0,2012-04-01,painting,figurative, 31.5 x 41 in, pastel and charcoal on paper ,1291.5,59.0
valsan koorma kolleri,1953-01-01,"Pattiam, Malabar",,66.0,Sound,2304.0,4000.0,6000.0,2012-01-01,painting,still life, 96 x 48 in, dry pastel and charcoal on board ,4608.0,59.0
valsan koorma kolleri,1953-01-01,"Pattiam, Malabar",,66.0,Zero,2340.0,3000.0,4000.0,2011-11-01,painting,abstract, 36.5 in x 31.5 in,copper mesh and bell ,1149.75,58.0
valsan koorma kolleri,1953-01-01,"Pattiam, Malabar",,66.0,Untitled,1320.0,3000.0,4000.0,2011-11-01,painting,, 28 x 20.5 in, pastel and charcoal on paper ,574.0,58.0
valsan koorma kolleri,1953-01-01,"Pattiam, Malabar",,66.0,Untitled,,6000.0,8000.0,2010-03-01,sculpture,figurative, 40 in x 16 in,"bronze, teracotta, copper mesh and glass beads ",640.0,57.0
valsan koorma kolleri,1953-01-01,"Pattiam, Malabar",,66.0,Untitled,5463.0,5000.0,6000.0,2008-03-01,painting,figurative, 32 x 55 in, dry pastel and charcoal on paper ,1760.0,55.0
valsan koorma kolleri,1953-01-01,"Pattiam, Malabar",,66.0,P.T.O.,4600.0,4000.0,5000.0,2008-03-01,painting,figurative, 31.5 x 41 in, dry pastel and charcoal on paper ,1291.5,55.0
valsan koorma kolleri,1953-01-01,"Pattiam, Malabar",,66.0,Global Warmth,35075.0,30000.0,40000.0,2008-03-01,sculpture,still life, 24 x 16 x 16 in,bronze and terracotta ,6144.0,55.0
valsan koorma kolleri,1953-01-01,"Pattiam, Malabar",,66.0,Untitled,3278.0,2095.0,2560.0,2007-03-01,painting,figurative, 28.5 x 21 in, crayon and dry pastel on paper ,598.5,54.0
valsan koorma kolleri,1953-01-01,"Pattiam, Malabar",,66.0,Untitled,3278.0,2095.0,2560.0,2007-03-01,painting,figurative, 29 x 21 in, crayon and dry pastel on paper ,609.0,54.0
valsan koorma kolleri,1953-01-01,"Pattiam, Malabar",,66.0,Untitled,,11630.0,13960.0,2007-03-01,sculpture,abstract, 14.5 x 83 in,"wood,rope,iron and metal ",1203.5,54.0
valsan koorma kolleri,1953-01-01,"Pattiam, Malabar",,66.0,Untitled,4278.0,3890.0,5000.0,2006-09-01,painting,figurative, 29 x 21 in, charcoal on paper ,609.0,53.0
valsan koorma kolleri,1953-01-01,"Pattiam, Malabar",,66.0,Zero,16744.0,12225.0,14445.0,2006-09-01,sculpture,abstract, 36.5 x 31.5 in,copper mesh and bell ,1149.75,53.0
valsan koorma kolleri,1953-01-01,"Pattiam, Malabar",,66.0,Untitled,1986.0,1165.0,1395.0,2006-03-01,painting,figurative, 29.5 x 21.5 in, dry pastel and charcoal on paper ,634.25,53.0
valsan koorma kolleri,1953-01-01,"Pattiam, Malabar",,66.0,Untitled,2508.0,2095.0,2795.0,2006-03-01,painting,figurative, 46 x 30 in, charcoal on paper ,1380.0,53.0
